,dia,mes,anio,festivo,provincia,comunidad,ambito
3289,1,Noviembre,2020,Todos los Santos(se traslada al lunes),Leon,Castilla y Leon,regional
3290,6,Diciembre,2020,Día de la Constitución(se traslada al lunes),Leon,Castilla y Leon,regional
3291,8,Diciembre,2020,Inmaculada Concepción,Leon,Castilla y Leon,nacional
3292,25,Diciembre,2020,Navidad del Señor,Leon,Castilla y Leon,nacional
3293,1,Enero,2021,Año nuevo,Leon,Castilla y Leon,nacional
3294,6,Enero,2021,Epifanía del Señor,Leon,Castilla y Leon,nacional
3295,1,Abril,2021,Jueves Santo,Leon,Castilla y Leon,regional
3296,2,Abril,2021,Viernes Santo,Leon,Castilla y Leon,nacional
3297,23,Abril,2021,Día de Castilla León,Leon,Castilla y Leon,regional
3298,1,Mayo,2021,Fiesta del Trabajo,Leon,Castilla y Leon,nacional
3299,24,Junio,2021,San Juan,Leon,Castilla y Leon,local
3300,16,Agosto,2021,Lunes siguiente de la Asunción de la Virgen,Leon,Castilla y Leon,regional
3301,4,Octubre,2021,San Froilán,Leon,Castilla y Leon,local
3302,12,Octubre,2021,Fiesta Nacional Española,Leon,Castilla y Leon,nacional
3303,1,Noviembre,2021,Día de Todos los Santos,Leon,Castilla y Leon,nacional
3304,6,Diciembre,2021,Día de la Constitución Española,Leon,Castilla y Leon,nacional
3305,8,Diciembre,2021,Inmaculada Concepción,Leon,Castilla y Leon,nacional
3306,25,Diciembre,2021,Navidad,Leon,Castilla y Leon,nacional
3307,1,Enero,2022,Año nuevo,Leon,Castilla y Leon,nacional
3308,6,Enero,2022,Epifanía del Señor,Leon,Castilla y Leon,nacional
3309,14,Abril,2022,Jueves Santo,Leon,Castilla y Leon,regional
3310,15,Abril,2022,Viernes Santo,Leon,Castilla y Leon,nacional
3311,23,Abril,2022,Día de Castilla León,Leon,Castilla y Leon,regional
3312,1,Mayo,2022,Día del Trabajo(se traslada al lunes),Leon,Castilla y Leon,regional
3313,24,Junio,2022,San Juan,Leon,Castilla y Leon,local
3314,15,Agosto,2022,Asunción de la Virgen,Leon,Castilla y Leon,nacional
3315,5,Octubre,2022,San Froilán,Leon,Castilla y Leon,local
3316,12,Octubre,2022,Fiesta Nacional Española,Leon,Castilla y Leon,nacional
3317,1,Noviembre,2022,Día de Todos los Santos,Leon,Castilla y Leon,nacional
3318,6,Diciembre,2022,Día de la Constitución Española,Leon,Castilla y Leon,nacional
3319,8,Diciembre,2022,Inmaculada Concepción,Leon,Castilla y Leon,nacional
3320,25,Diciembre,2022,Natividad del Señor(se traslada al lunes),Leon,Castilla y Leon,regional
3321,1,Enero,2023,Año Nuevo(se traslada al lunes),Leon,Castilla y Leon,regional
3322,6,Enero,2023,Día de Reyes,Leon,Castilla y Leon,nacional
3323,6,Abril,2023,Jueves Santo,Leon,Castilla y Leon,regional
3324,7,Abril,2023,Viernes Santo,Leon,Castilla y Leon,nacional
3325,1,Mayo,2023,Día Del Trabajo,Leon,Castilla y Leon,nacional
3326,24,Junio,2023,San Juan,Leon,Castilla y Leon,local
3327,25,Julio,2023,Santiago Apostol,Leon,Castilla y Leon,regional
3328,15,Agosto,2023,Asunción de la Virgen,Leon,Castilla y Leon,nacional
3329,5,Octubre,2023,San Freulan,Leon,Castilla y Leon,local
3330,12,Octubre,2023,Fiesta Nacional Española,Leon,Castilla y Leon,nacional
3331,1,Noviembre,2023,Día de Todos los Santos,Leon,Castilla y Leon,nacional
3332,6,Diciembre,2023,Día de la Constitución Española,Leon,Castilla y Leon,nacional
3333,8,Diciembre,2023,Inmaculada Concepción,Leon,Castilla y Leon,nacional
3334,25,Diciembre,2023,Navidad,Leon,Castilla y Leon,nacional
3335,1,Enero,2024,Año nuevo,Leon,Castilla y Leon,nacional
3336,6,Enero,2024,Epifanía del Señor,Leon,Castilla y Leon,nacional
3337,28,Marzo,2024,Jueves Santo,Leon,Castilla y Leon,regional
3338,29,Marzo,2024,Viernes Santo,Leon,Castilla y Leon,nacional
3339,23,Abril,2024,Día de Castilla León,Leon,Castilla y Leon,regional
3340,1,Mayo,2024,Día del Trabajo,Leon,Castilla y Leon,nacional
3341,24,Junio,2024,San Juan,Leon,Castilla y Leon,local
3342,15,Agosto,2024,Asunción de la Virgen,Leon,Castilla y Leon,nacional
3343,5,Octubre,2024,San Froilán,Leon,Castilla y Leon,local
3344,12,Octubre,2024,Fiesta Nacional Española,Leon,Castilla y Leon,nacional
3345,1,Noviembre,2024,Día de Todos los Santos,Leon,Castilla y Leon,nacional
3346,6,Diciembre,2024,Día de la Constitución Española,Leon,Castilla y Leon,nacional
3347,8,Diciembre,2024,Día de la Inmaculada(se traslada al lunes),Leon,Castilla y Leon,regional
3348,25,Diciembre,2024,Navidad,Leon,Castilla y Leon,nacional
3349,1,Enero,2025,Año nuevo,Leon,Castilla y Leon,nacional
3350,6,Enero,2025,Epifanía del Señor,Leon,Castilla y Leon,nacional
3351,17,Abril,2025,Jueves Santo,Leon,Castilla y Leon,regional
3352,18,Abril,2025,Viernes Santo,Leon,Castilla y Leon,nacional
3353,23,Abril,2025,Día de Castilla León,Leon,Castilla y Leon,regional
3354,1,Mayo,2025,Día del Trabajo,Leon,Castilla y Leon,nacional
3355,24,Junio,2025,San Juan,Leon,Castilla y Leon,local
3356,15,Agosto,2025,Asunción de la Virgen,Leon,Castilla y Leon,nacional
3357,5,Octubre,2025,San Froilán(se traslada al lunes),Leon,Castilla y Leon,local
3358,12,Octubre,2025,Fiesta Nacional(se traslada al lunes),Leon,Castilla y Leon,regional
3359,1,Noviembre,2025,Día de Todos los Santos,Leon,Castilla y Leon,nacional
3360,6,Diciembre,2025,Día de la Constitución Española,Leon,Castilla y Leon,nacional
3361,8,Diciembre,2025,Inmaculada Concepción,Leon,Castilla y Leon,nacional
3362,25,Diciembre,2025,Navidad,Leon,Castilla y Leon,nacional
3363,1,Enero,2015,Año nuevo,Lugo,Galicia,nacional
3364,6,Enero,2015,Epifanía del Señor,Lugo,Galicia,nacional
3365,17,Febrero,2015,Martes de Carnaval,Lugo,Galicia,local
3366,20,Marzo,2015,Día siguiente a San José,Lugo,Galicia,regional
3367,2,Abril,2015,Jueves Santo,Lugo,Galicia,regional
3368,3,Abril,2015,Viernes Santo,Lugo,Galicia,nacional
3369,1,Mayo,2015,Día del trabajo,Lugo,Galicia,nacional
3370,25,Julio,2015,Santiago Apostol,Lugo,Galicia,regional
3371,15,Agosto,2015,Asunción de la Virgen,Lugo,Galicia,nacional
3372,5,Octubre,2015,San Froilán,Lugo,Galicia,local
3373,12,Octubre,2015,Fiesta Nacional Española,Lugo,Galicia,nacional
3374,1,Noviembre,2015,Día de Todos los Santos(se traslada al lunes),Lugo,Galicia,nacional
3375,8,Diciembre,2015,Inmaculada Concepción,Lugo,Galicia,nacional
3376,25,Diciembre,2015,Natividad del Señor,Lugo,Galicia,nacional
3377,1,Enero,2016,Año nuevo,Lugo,Galicia,nacional
3378,6,Enero,2016,Epifanía del Señor,Lugo,Galicia,nacional
3379,9,Febrero,2016,Martes de Carnaval,Lugo,Galicia,local
3380,24,Marzo,2016,Jueves Santo,Lugo,Galicia,regional
3381,25,Marzo,2016,Viernes Santo,Lugo,Galicia,nacional
3382,17,Mayo,2016,Día de las letras gallegas,Lugo,Galicia,regional
3383,24,Junio,2016,San Juan,Lugo,Galicia,regional
3384,25,Julio,2016,Santiago Apóstol,Lugo,Galicia,regional
3385,15,Agosto,2016,Asunción de la Virgen,Lugo,Galicia,nacional
3386,5,Octubre,2016,San Froilán,Lugo,Galicia,local
3387,12,Octubre,2016,Fiesta Nacional Española,Lugo,Galicia,nacional
3388,1,Noviembre,2016,Día de Todos los Santos,Lugo,Galicia,nacional
3389,6,Diciembre,2016,Día de la Constitución Española,Lugo,Galicia,nacional
3390,8,Diciembre,2016,Inmaculada Concepción,Lugo,Galicia,nacional
3391,6,Enero,2017,Epifanía del Señor,Lugo,Galicia,nacional
3392,28,Febrero,2017,Martes de Carnaval,Lugo,Galicia,local
3393,13,Abril,2017,Jueves Santo,Lugo,Galicia,regional
3394,14,Abril,2017,Viernes Santo,Lugo,Galicia,nacional
3395,1,Mayo,2017,Día del Trabajo,Lugo,Galicia,nacional
3396,17,Mayo,2017,Día de las letras gallegas,Lugo,Galicia,regional
3397,25,Julio,2017,Santiago Apóstol,Lugo,Galicia,regional
3398,15,Agosto,2017,Asunción de la Virgen,Lugo,Galicia,nacional
3399,5,Octubre,2017,San Froilán,Lugo,Galicia,local
3400,12,Octubre,2017,Fiesta Nacional Española,Lugo,Galicia,nacional
3401,1,Noviembre,2017,Día de Todos los Santos,Lugo,Galicia,nacional
3402,6,Diciembre,2017,Día de la Constitución Española,Lugo,Galicia,nacional
3403,8,Diciembre,2017,Inmaculada Concepción,Lugo,Galicia,nacional
3404,25,Diciembre,2017,Natividad del Señor,Lugo,Galicia,nacional
3405,1,Enero,2018,Año nuevo,Lugo,Galicia,nacional
3406,6,Enero,2018,Epifanía del Señor,Lugo,Galicia,nacional
3407,13,Febrero,2018,Martes de Carnaval,Lugo,Galicia,local
3408,29,Marzo,2018,Jueves Santo,Lugo,Galicia,regional
3409,30,Marzo,2018,Viernes Santo,Lugo,Galicia,nacional
3410,1,Mayo,2018,Fiesta del Trabajo,Lugo,Galicia,nacional
3411,17,Mayo,2018,Día de las letras gallegas,Lugo,Galicia,regional
3412,25,Julio,2018,Santiago Apostol,Lugo,Galicia,regional
3413,15,Agosto,2018,Asunción de la Virgen,Lugo,Galicia,nacional
3414,5,Octubre,2018,San Froilán,Lugo,Galicia,local
3415,12,Octubre,2018,Fiesta Nacional Española,Lugo,Galicia,nacional
3416,1,Noviembre,2018,Día de Todos los Santos,Lugo,Galicia,nacional
3417,6,Diciembre,2018,Día de la Constitución Española,Lugo,Galicia,nacional
3418,8,Diciembre,2018,Inmaculada Concepción,Lugo,Galicia,nacional
3419,25,Diciembre,2018,Navidad,Lugo,Galicia,nacional
3420,1,Enero,2019,Año nuevo,Lugo,Galicia,nacional
3421,5,Marzo,2019,Martes de Carnaval,Lugo,Galicia,local
3422,19,Marzo,2019,San José,Lugo,Galicia,regional
3423,18,Abril,2019,Jueves Santo,Lugo,Galicia,regional
3424,19,Abril,2019,Viernes Santo,Lugo,Galicia,nacional
3425,1,Mayo,2019,Fiesta del Trabajo,Lugo,Galicia,nacional
3426,17,Mayo,2019,Día de las letras gallegas,Lugo,Galicia,regional
3427,25,Julio,2019,Día Nacional de Galicia,Lugo,Galicia,regional
3428,15,Agosto,2019,Asunción de la Virgen,Lugo,Galicia,nacional
3429,5,Octubre,2019,San Froilán,Lugo,Galicia,local
3430,12,Octubre,2019,Fiesta Nacional Española,Lugo,Galicia,nacional
3431,1,Noviembre,2019,,Lugo,Galicia,nacional
3432,6,Diciembre,2019,Día de la Constitución Española,Lugo,Galicia,nacional
3433,25,Diciembre,2019,Natividad del Señor,Lugo,Galicia,nacional
3434,1,Enero,2020,Año nuevo,Lugo,Galicia,nacional
3435,6,Enero,2020,Epifanía del Señor,Lugo,Galicia,nacional
3436,25,Febrero,2020,Martes de Carnaval,Lugo,Galicia,local
3437,19,Marzo,2020,San José,Lugo,Galicia,regional
3438,9,Abril,2020,Jueves Santo,Lugo,Galicia,regional
3439,10,Abril,2020,Viernes Santo,Lugo,Galicia,nacional
3440,1,Mayo,2020,Fiesta del Trabajo,Lugo,Galicia,nacional
3441,24,Junio,2020,San Juan,Lugo,Galicia,regional
3442,25,Julio,2020,Santiago Apostol,Lugo,Galicia,regional
3443,15,Agosto,2020,Asunción de la Virgen,Lugo,Galicia,nacional
3444,5,Octubre,2020,San Froilán,Lugo,Galicia,local
3445,12,Octubre,2020,Fiesta Nacional Española,Lugo,Galicia,nacional
3446,8,Diciembre,2020,Inmaculada Concepción,Lugo,Galicia,nacional
3447,25,Diciembre,2020,Navidad del Señor,Lugo,Galicia,nacional
3448,1,Enero,2021,Año nuevo,Lugo,Galicia,nacional
3449,6,Enero,2021,Epifanía del Señor,Lugo,Galicia,nacional
3450,16,Febrero,2021,Martes de Carnaval,Lugo,Galicia,local
3451,19,Marzo,2021,San José,Lugo,Galicia,regional
3452,1,Abril,2021,Jueves Santo,Lugo,Galicia,regional
3453,2,Abril,2021,Viernes Santo,Lugo,Galicia,nacional
3454,1,Mayo,2021,Fiesta del Trabajo,Lugo,Galicia,nacional
3455,17,Mayo,2021,Día de las letras gallegas,Lugo,Galicia,regional
3456,5,Octubre,2021,San Froilán,Lugo,Galicia,local
3457,12,Octubre,2021,Fiesta Nacional Española,Lugo,Galicia,nacional
3458,1,Noviembre,2021,Día de Todos los Santos,Lugo,Galicia,nacional
3459,6,Diciembre,2021,Día de la Constitución Española,Lugo,Galicia,nacional
3460,8,Diciembre,2021,Inmaculada Concepción,Lugo,Galicia,nacional
3461,25,Diciembre,2021,Navidad,Lugo,Galicia,nacional
3462,1,Enero,2022,Año nuevo,Lugo,Galicia,nacional
3463,6,Enero,2022,Epifanía del Señor,Lugo,Galicia,nacional
3464,1,Marzo,2022,Martes de Carnaval,Lugo,Galicia,local
3465,19,Marzo,2022,San José,Lugo,Galicia,regional
3466,14,Abril,2022,Jueves Santo,Lugo,Galicia,regional
3467,15,Abril,2022,Viernes Santo,Lugo,Galicia,nacional
3468,17,Mayo,2022,Día de las letras gallegas,Lugo,Galicia,regional
3469,25,Julio,2022,Santiago Apostol,Lugo,Galicia,regional
3470,15,Agosto,2022,Asunción de la Virgen,Lugo,Galicia,nacional
3471,5,Octubre,2022,San Froilán,Lugo,Galicia,local
3472,12,Octubre,2022,Fiesta Nacional Española,Lugo,Galicia,nacional
3473,1,Noviembre,2022,Día de Todos los Santos,Lugo,Galicia,nacional
3474,6,Diciembre,2022,Día de la Constitución Española,Lugo,Galicia,nacional
3475,8,Diciembre,2022,Inmaculada Concepción,Lugo,Galicia,nacional
3476,6,Enero,2023,Día de Reyes,Lugo,Galicia,nacional
3477,21,Febrero,2023,Martes de entroido,Lugo,Galicia,local
3478,6,Abril,2023,Jueves Santo,Lugo,Galicia,regional
3479,7,Abril,2023,Viernes Santo,Lugo,Galicia,nacional
3480,1,Mayo,2023,Día Del Trabajo,Lugo,Galicia,nacional
3481,17,Mayo,2023,Día de las letras gallegas,Lugo,Galicia,regional
3482,25,Julio,2023,Santiago Apostol,Lugo,Galicia,regional
3483,15,Agosto,2023,Asunción de la Virgen,Lugo,Galicia,nacional
3484,5,Octubre,2023,San Froilán,Lugo,Galicia,local
3485,12,Octubre,2023,Fiesta Nacional Española,Lugo,Galicia,nacional
3486,1,Noviembre,2023,Día de Todos los Santos,Lugo,Galicia,nacional
3487,6,Diciembre,2023,Día de la Constitución Española,Lugo,Galicia,nacional
3488,8,Diciembre,2023,Inmaculada Concepción,Lugo,Galicia,nacional
3489,25,Diciembre,2023,Navidad,Lugo,Galicia,nacional
3490,1,Enero,2024,Año nuevo,Lugo,Galicia,nacional
3491,6,Enero,2024,Epifanía del Señor,Lugo,Galicia,nacional
3492,13,Febrero,2024,Martes de Carnaval,Lugo,Galicia,local
3493,28,Marzo,2024,Jueves Santo,Lugo,Galicia,regional
3494,29,Marzo,2024,Viernes Santo,Lugo,Galicia,nacional
3495,1,Mayo,2024,Día del Trabajo,Lugo,Galicia,nacional
3496,17,Mayo,2024,Día de las letras gallegas,Lugo,Galicia,regional
3497,25,Julio,2024,Santiago Apostol,Lugo,Galicia,regional
3498,15,Agosto,2024,Asunción de la Virgen,Lugo,Galicia,nacional
3499,5,Octubre,2024,San Froilán,Lugo,Galicia,local
3500,12,Octubre,2024,Fiesta Nacional Española,Lugo,Galicia,nacional
3501,1,Noviembre,2024,Día de Todos los Santos,Lugo,Galicia,nacional
3502,6,Diciembre,2024,Día de la Constitución Española,Lugo,Galicia,nacional
3503,25,Diciembre,2024,Navidad,Lugo,Galicia,nacional
3504,1,Enero,2025,Año nuevo,Lugo,Galicia,nacional
3505,6,Enero,2025,Epifanía del Señor,Lugo,Galicia,nacional
3506,4,Marzo,2025,Martes de Entroido,Lugo,Galicia,local
3507,17,Abril,2025,Jueves Santo,Lugo,Galicia,regional
3508,18,Abril,2025,Viernes Santo,Lugo,Galicia,nacional
3509,1,Mayo,2025,Día del Trabajo,Lugo,Galicia,nacional
3510,17,Mayo,2025,Día de las letras gallegas,Lugo,Galicia,regional
3511,25,Julio,2025,Santiago Apostol,Lugo,Galicia,regional
3512,15,Agosto,2025,Asunción de la Virgen,Lugo,Galicia,nacional
3513,5,Octubre,2025,San Froilán(se traslada al lunes),Lugo,Galicia,local
3514,1,Noviembre,2025,Día de Todos los Santos,Lugo,Galicia,nacional
3515,6,Diciembre,2025,Día de la Constitución Española,Lugo,Galicia,nacional
3516,8,Diciembre,2025,Inmaculada Concepción,Lugo,Galicia,nacional
3517,25,Diciembre,2025,Navidad,Lugo,Galicia,nacional
3518,1,Enero,2015,Año nuevo,Madrid,Comunidad de Madrid,nacional
3519,6,Enero,2015,Epifanía del Señor,Madrid,Comunidad de Madrid,nacional
3520,19,Marzo,2015,San José,Madrid,Comunidad de Madrid,regional
3521,2,Abril,2015,Jueves Santo,Madrid,Comunidad de Madrid,regional
3522,3,Abril,2015,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3523,1,Mayo,2015,Día del trabajo,Madrid,Comunidad de Madrid,nacional
3524,2,Mayo,2015,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
3525,15,Mayo,2015,San Isidro,Madrid,Comunidad de Madrid,local
3526,4,Junio,2015,Corpus Christi,Madrid,Comunidad de Madrid,regional
3527,15,Agosto,2015,Asunción de la Virgen,Madrid,Comunidad de Madrid,nacional
3528,12,Octubre,2015,Fiesta Nacional Española,Madrid,Comunidad de Madrid,nacional
3529,9,Noviembre,2015,Nuestra Señora de la Almudena,Madrid,Comunidad de Madrid,local
3530,8,Diciembre,2015,Inmaculada Concepción,Madrid,Comunidad de Madrid,nacional
3531,25,Diciembre,2015,Natividad del Señor,Madrid,Comunidad de Madrid,nacional
3532,1,Enero,2016,Año nuevo,Madrid,Comunidad de Madrid,nacional
3533,6,Enero,2016,Epifanía del Señor,Madrid,Comunidad de Madrid,nacional
3534,24,Marzo,2016,Jueves Santo,Madrid,Comunidad de Madrid,regional
3535,25,Marzo,2016,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3536,1,Mayo,2016,Día del trabajo(se traslada al lunes),Madrid,Comunidad de Madrid,regional
3537,2,Mayo,2016,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
3538,15,Mayo,2016,San Isidro(se traslada al lunes),Madrid,Comunidad de Madrid,local
3539,25,Julio,2016,Santiago Apóstol,Madrid,Comunidad de Madrid,regional
3540,15,Agosto,2016,Asunción de la Virgen,Madrid,Comunidad de Madrid,nacional
3541,12,Octubre,2016,Fiesta Nacional Española,Madrid,Comunidad de Madrid,nacional
3542,1,Noviembre,2016,Día de Todos los Santos,Madrid,Comunidad de Madrid,nacional
3543,9,Noviembre,2016,La Almudena,Madrid,Comunidad de Madrid,local
3544,6,Diciembre,2016,Día de la Constitución Española,Madrid,Comunidad de Madrid,nacional
3545,8,Diciembre,2016,Inmaculada Concepción,Madrid,Comunidad de Madrid,nacional
3546,25,Diciembre,2016,Natividad del Señor(se traslada al lunes),Madrid,Comunidad de Madrid,regional
3547,6,Enero,2017,Epifanía del Señor,Madrid,Comunidad de Madrid,nacional
3548,19,Marzo,2017,San José(se traslada al lunes),Madrid,Comunidad de Madrid,regional
3549,13,Abril,2017,Jueves Santo,Madrid,Comunidad de Madrid,regional
3550,14,Abril,2017,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3551,1,Mayo,2017,Día del Trabajo,Madrid,Comunidad de Madrid,nacional
3552,2,Mayo,2017,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
3553,15,Mayo,2017,San Isidro,Madrid,Comunidad de Madrid,local
3554,15,Agosto,2017,Asunción de la Virgen,Madrid,Comunidad de Madrid,nacional
3555,12,Octubre,2017,Fiesta Nacional Española,Madrid,Comunidad de Madrid,nacional
3556,1,Noviembre,2017,Día de Todos los Santos,Madrid,Comunidad de Madrid,nacional
3557,9,Noviembre,2017,Nuestra Señora de la Almudena,Madrid,Comunidad de Madrid,local
3558,6,Diciembre,2017,Día de la Constitución Española,Madrid,Comunidad de Madrid,nacional
3559,8,Diciembre,2017,Inmaculada Concepción,Madrid,Comunidad de Madrid,nacional
3560,25,Diciembre,2017,Natividad del Señor,Madrid,Comunidad de Madrid,nacional
3561,1,Enero,2018,Año nuevo,Madrid,Comunidad de Madrid,nacional
3562,6,Enero,2018,Epifanía del Señor,Madrid,Comunidad de Madrid,nacional
3563,29,Marzo,2018,Jueves Santo,Madrid,Comunidad de Madrid,regional
3564,30,Marzo,2018,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3565,1,Mayo,2018,Fiesta del Trabajo,Madrid,Comunidad de Madrid,nacional
3566,2,Mayo,2018,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
3567,15,Mayo,2018,San Isidro,Madrid,Comunidad de Madrid,local
3568,15,Agosto,2018,Asunción de la Virgen,Madrid,Comunidad de Madrid,nacional
3569,12,Octubre,2018,Fiesta Nacional Española,Madrid,Comunidad de Madrid,nacional
3570,1,Noviembre,2018,Día de Todos los Santos,Madrid,Comunidad de Madrid,nacional
3571,9,Noviembre,2018,La Almudena,Madrid,Comunidad de Madrid,local
3572,6,Diciembre,2018,Día de la Constitución Española,Madrid,Comunidad de Madrid,nacional
3573,8,Diciembre,2018,Inmaculada Concepción,Madrid,Comunidad de Madrid,nacional
3574,25,Diciembre,2018,Navidad,Madrid,Comunidad de Madrid,nacional
3575,1,Enero,2019,Año nuevo,Madrid,Comunidad de Madrid,nacional
3576,6,Enero,2019,Epifanía del Señor(se traslada al lunes),Madrid,Comunidad de Madrid,regional
3577,18,Abril,2019,Jueves Santo,Madrid,Comunidad de Madrid,regional
3578,19,Abril,2019,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3579,1,Mayo,2019,Fiesta del Trabajo,Madrid,Comunidad de Madrid,nacional
3580,2,Mayo,2019,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
3581,15,Mayo,2019,San Isidro,Madrid,Comunidad de Madrid,local
3582,15,Agosto,2019,Asunción de la Virgen,Madrid,Comunidad de Madrid,nacional
3583,12,Octubre,2019,Fiesta Nacional Española,Madrid,Comunidad de Madrid,nacional
3584,1,Noviembre,2019,,Madrid,Comunidad de Madrid,nacional
3585,9,Noviembre,2019,Nuestra Señora de la Almudena,Madrid,Comunidad de Madrid,local
3586,6,Diciembre,2019,Día de la Constitución Española,Madrid,Comunidad de Madrid,nacional
3587,8,Diciembre,2019,Inmaculada Concepción(se traslada al lunes),Madrid,Comunidad de Madrid,regional
3588,25,Diciembre,2019,Natividad del Señor,Madrid,Comunidad de Madrid,nacional
3589,1,Enero,2020,Año nuevo,Madrid,Comunidad de Madrid,nacional
3590,6,Enero,2020,Epifanía del Señor,Madrid,Comunidad de Madrid,nacional
3591,9,Abril,2020,Jueves Santo,Madrid,Comunidad de Madrid,regional
3592,10,Abril,2020,Viernes Santo,Madrid,Comunidad de Madrid,nacional
3593,1,Mayo,2020,Fiesta del Trabajo,Madrid,Comunidad de Madrid,nacional
3594,2,Mayo,2020,Día de la Comunidad de Madrid,Madrid,Comunidad de Madrid,regional
